review_id,listing_id,user_id,review_text
R00858,L0180,U0209,Stayed here for a week and loved every minute. Marina District has so much character. Great coffee shops nearby.
R00859,L0180,U0209,Location is convenient but the apartment felt a bit dated. Marina District has great restaurants though which made up for it.
R00860,L0180,U0209,Nice host and good communication. The space itself was okay but not extraordinary for the price in San Francisco.
R00861,L0181,U0205,The Dishwasher was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R00862,L0181,U0205,Amazing stay! We could walk to Lincoln Park Zoo in under 15 minutes. The apartment had everything we needed.
R00863,L0181,U0236,Amazing stay! We could walk to Lincoln Park Zoo in under 15 minutes. The apartment had everything we needed.
R00864,L0181,U0205,Amazing stay! We could walk to Lincoln Park Zoo in under 15 minutes. The apartment had everything we needed.
R00865,L0182,U0137,Beautiful apartment in a great part of San Francisco. The host thought of everything. Five stars all around.
R00866,L0182,U0031,Pretty good overall. Close to 16th St Mission BART which was essential. Would have liked more kitchen supplies.
R00867,L0183,U0096,"Exactly as described. Clean, spacious, and the BBQ grill was a nice touch. Great value for Miami."
R00868,L0183,U0096,"Exactly as described. Clean, spacious, and the BBQ grill was a nice touch. Great value for Miami."
R00869,L0183,U0096,Nice host and good communication. The space itself was okay but not extraordinary for the price in Miami.
R00870,L0183,U0096,Loved this place! The neighborhood (South Beach) was vibrant and walkable. BBQ grill made the stay so comfortable.
R00871,L0184,U0161,Super cozy place with all the amenities you could want. Edgewater is such a fun area to explore.
R00872,L0184,U0176,Nice host and good communication. The space itself was okay but not extraordinary for the price in Miami.
R00873,L0184,U0140,Average Airbnb experience. Clean and safe area in Edgewater. Nothing special but nothing bad either.
R00874,L0184,U0140,The space was immaculate and the location is unbeatable. Easy access to Art Deco Historic District and great local dining.
R00875,L0184,U0161,Fantastic place for a leisure getaway. The Dishwasher was a highlight and the neighborhood felt very safe.
R00876,L0184,U0176,Spacious and well-maintained. Walking distance to Douglas Road Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.
R00877,L0184,U0161,Super cozy place with all the amenities you could want. Edgewater is such a fun area to explore.
R00878,L0185,U0198,Not worth the price for San Francisco. The Washer was broken and it took days to get a response from the host.
R00879,L0185,U0198,Loved this place! The neighborhood (Pacific Heights) was vibrant and walkable. Washer made the stay so comfortable.
R00880,L0185,U0038,Fine for a short stay. The Washer worked well but the street noise at night was noticeable.
R00881,L0185,U0038,Spacious and well-maintained. Walking distance to Civic Center BART and several great restaurants. Highly recommend for anyone visiting San Francisco.
R00882,L0186,U0078,Beautiful apartment in a great part of Boston. The host thought of everything. Five stars all around.
R00883,L0186,U0006,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R00884,L0186,U0078,The listing description was misleading. Said walking distance to MIT Campus but it was over 30 minutes on foot.
R00885,L0186,U0078,Perfect for our group trip. Close to MIT Campus and the host was incredibly responsive. Highly recommend.
R00886,L0187,U0166,Average Airbnb experience. Clean and safe area in Back Bay. Nothing special but nothing bad either.
R00887,L0187,U0166,This was our second time booking this place and it was just as great. Love the Back Bay area.
R00888,L0188,U0129,Location is convenient but the apartment felt a bit dated. Little Havana has great restaurants though which made up for it.
R00889,L0188,U0066,Pretty good overall. Close to Government Center Metrorail which was essential. Would have liked more kitchen supplies.
R00890,L0188,U0066,This was our second time booking this place and it was just as great. Love the Little Havana area.
R00891,L0188,U0129,The Kitchen was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R00892,L0188,U0066,Fantastic place for a family getaway. The Kitchen was a highlight and the neighborhood felt very safe.
R00893,L0189,U0059,Perfect for our leisure trip. Close to Bayside Marketplace and the host was incredibly responsive. Highly recommend.
R00894,L0189,U0005,Too far from public transit. The walk to Coconut Grove Metrorail was much longer than the listing claimed.
R00895,L0189,U0050,Fine for a short stay. The Smoke alarm worked well but the street noise at night was noticeable.
R00896,L0189,U0050,Too far from public transit. The walk to Coconut Grove Metrorail was much longer than the listing claimed.
R00897,L0189,U0050,Super cozy place with all the amenities you could want. Coconut Grove is such a fun area to explore.
R00898,L0190,U0116,"Great location, just 16 minutes from Civic Center Metrorail. The Washer was a huge plus. Would definitely stay here again!"
R00899,L0190,U0116,Solid place to stay for the price. Getting to Jungle Island took longer than expected but otherwise no complaints.
R00900,L0190,U0065,Loved this place! The neighborhood (Design District) was vibrant and walkable. Washer made the stay so comfortable.
R00901,L0190,U0065,One of the best Airbnbs we have stayed at. The location near Civic Center Metrorail made getting around so easy.
R00902,L0190,U0065,Loved this place! The neighborhood (Design District) was vibrant and walkable. Washer made the stay so comfortable.
R00903,L0190,U0065,Perfect for our leisure trip. Close to Jungle Island and the host was incredibly responsive. Highly recommend.
R00904,L0191,U0065,Nice host and good communication. The space itself was okay but not extraordinary for the price in Miami.
R00905,L0191,U0121,Too far from public transit. The walk to Adrienne Arsht Metromover was much longer than the listing claimed.
R00906,L0191,U0065,Solid place to stay for the price. Getting to Bayside Marketplace took longer than expected but otherwise no complaints.
R00907,L0192,U0179,"Wonderful host, beautiful space in Midtown Manhattan. Loved having Air conditioning available. Will be back!"
R00908,L0192,U0193,Stayed here for a week and loved every minute. Midtown Manhattan has so much character. Great coffee shops nearby.
R00909,L0192,U0226,Spacious and well-maintained. Walking distance to Jay St-MetroTech and several great restaurants. Highly recommend for anyone visiting New York.
R00910,L0193,U0134,Super cozy place with all the amenities you could want. Park Slope is such a fun area to explore.
R00911,L0193,U0198,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.
R00912,L0193,U0021,The place was clean and functional. Not as close to Rockefeller Center as I expected but transit was accessible.
R00913,L0193,U0031,Had issues with cleanliness. Found the kitchen poorly stocked and the Washer was not working properly.
R00914,L0193,U0098,Perfect for our business trip. Close to Rockefeller Center and the host was incredibly responsive. Highly recommend.
R00915,L0193,U0194,Super cozy place with all the amenities you could want. Park Slope is such a fun area to explore.
R00916,L0194,U0067,Nice host and good communication. The space itself was okay but not extraordinary for the price in New York.
R00917,L0194,U0067,Stayed here for a week and loved every minute. Harlem has so much character. Great coffee shops nearby.
R00918,L0194,U0178,One of the best Airbnbs we have stayed at. The location near Atlantic Ave-Barclays made getting around so easy.
R00919,L0194,U0182,Super cozy place with all the amenities you could want. Harlem is such a fun area to explore.
R00920,L0195,U0064,"Great location, just 19 minutes from 24th St Mission BART. The EV charger was a huge plus. Would definitely stay here again!"
R00921,L0195,U0171,Couldn't have asked for a better stay. The EV charger was perfect and Lombard Street was right around the corner.
R00922,L0195,U0171,Loved this place! The neighborhood (Sunset District) was vibrant and walkable. EV charger made the stay so comfortable.
R00923,L0195,U0171,"Great location, just 19 minutes from 24th St Mission BART. The EV charger was a huge plus. Would definitely stay here again!"
R00924,L0196,U0120,"Exactly as described. Clean, spacious, and the Coffee maker was a nice touch. Great value for New York."
R00925,L0196,U0232,Fantastic place for a leisure getaway. The Coffee maker was a highlight and the neighborhood felt very safe.
R00926,L0196,U0157,Perfect for our leisure trip. Close to Rockefeller Center and the host was incredibly responsive. Highly recommend.
R00927,L0196,U0228,"Exactly as described. Clean, spacious, and the Coffee maker was a nice touch. Great value for New York."
